319.555746	1099.718803	0.013380
331.603389	1224.946572	0.144483
339.783416	1260.079507	0.469157
301.515169	118.593912	0.000000
328.076131	1198.930246	0.081134
331.106027	637.162705	0.139308
324.719911	1148.693432	0.044305
327.263740	811.784664	0.074211
337.198594	1320.595735	0.332917
331.943063	1458.149298	0.150116
328.914035	1123.666166	0.094279
309.871312	1358.142745	0.000000
328.770543	1091.972399	0.092360
331.538698	1341.540975	0.141862
333.545298	946.795896	0.198050
312.052984	1209.468762	0.000000
314.729579	882.307875	0.001937
318.154401	682.467205	0.012448
301.006728	965.936192	0.000000
333.872843	1288.943050	0.204645
323.443404	1738.867813	0.028390
320.356066	556.562471	0.022172
319.940473	1261.632985	0.013374
327.956037	1175.194037	0.079704
330.598019	734.347277	0.127898
306.274819	1338.987006	0.000000
331.353812	1166.470949	0.139461
319.015309	753.386508	0.014722
313.997782	1110.148038	0.000000
319.937813	1107.480664	0.014887
315.455625	980.691475	0.002397
309.193988	1348.759709	0.000000
332.265809	1116.360708	0.161389
323.517467	790.027381	0.038253
298.999086	1409.189666	0.000000
326.214072	996.386378	0.060252
328.608464	848.936907	0.092279
341.895435	990.757099	0.599342
295.898543	538.309051	0.000000
324.411191	1163.006938	0.041544
347.694135	1295.481441	0.909553
309.766269	820.490532	0.000000
326.265447	1153.588690	0.059265
330.443278	1200.217836	0.120276
333.163806	1339.631560	0.183088
338.464461	710.961842	0.401222
307.386333	1084.398895	0.000000
318.391833	1180.345275	0.008296
329.865804	1238.636911	0.109122
312.460197	1562.230425	0.000000
339.395766	920.976097	0.449947
325.685911	1245.700056	0.052344
316.751981	767.542549	0.007541
315.446556	1112.013663	0.001072
319.018992	643.573482	0.015823
317.352613	1232.347215	0.004561
330.563797	1349.724024	0.121164
311.099145	1275.266395	0.000000
324.327294	960.871397	0.042837
332.118350	857.531514	0.160295
338.799086	1201.523170	0.414591
328.478341	669.498842	0.092099
319.723813	883.370212	0.016204
321.918728	882.521744	0.026965
322.371617	796.349789	0.030509
319.771773	1400.551289	0.011289
317.238338	697.445097	0.009544
326.841170	515.073156	0.072010
315.246039	636.231707	0.005388
340.794794	730.075573	0.533468
321.010982	1722.791321	0.013790
319.575444	892.905128	0.015505
324.630710	1330.079805	0.041756
319.728443	690.295435	0.018133
328.974325	866.110674	0.097756
315.386766	895.902992	0.003096
333.769357	796.485959	0.206311
315.503191	498.149378	0.007293
327.505277	1276.353066	0.072719
324.260126	1088.002569	0.041041
329.085579	1059.140091	0.097636
316.866168	1410.970168	0.001453
320.335021	702.324083	0.020636
324.890943	726.314332	0.049952
327.747555	837.064346	0.080198
313.905963	579.796084	0.003512
328.754300	895.887424	0.094034
309.474396	996.718058	0.000000
339.089130	791.971944	0.434018
332.767640	1447.584074	0.171109
340.929567	798.589033	0.541114
321.495315	1141.478942	0.022051
332.151659	1416.592340	0.155588
327.321595	1195.121167	0.071179
308.603295	1599.289866	0.000000
336.295908	1091.663245	0.295051
308.694260	1363.381305	0.000000
315.950315	1075.827411	0.002533
327.619523	884.720967	0.078040
330.262991	1164.362954	0.117170
336.295908	1091.663245	0.295051364693562
336.295908	1091.663245	0.295051364693562
336.295908	1091.663245	0.295051364693562
336.295908	1091.663245	0.295051364693562
